rowid,pl_hostname,pl_letter,ra_str,ra,dec_str,dec,con
3184,Kepler-938,b,19h39m09.39s,19.652609533333333,+46d59m02.4s,46.98399000000001,CYG
3185,Kepler-939,b,19h35m27.75s,19.591040866666667,+47d01m36.6s,47.026829,CYG
3186,Kepler-94,b,18h44m46.74s,18.746316466666666,+47d29m49.7s,47.497147999999996,LYR
3187,Kepler-94,c,18h44m46.74s,18.746316466666666,+47d29m49.7s,47.497147999999996,LYR
3188,Kepler-940,b,19h36m57.91s,19.6160862,+47d16m33.5s,47.275982,CYG
3189,Kepler-941,b,19h37m18.33s,19.621757066666667,+47d13m03.4s,47.217613,CYG
3190,Kepler-942,b,19h39m49.23s,19.663674266666668,+44d08m59.3s,44.149817999999996,CYG
3191,Kepler-943,b,18h57m05.75s,18.951597666666665,+41d32m06.1s,41.535022999999995,LYR
3192,Kepler-944,b,19h34m24.30s,19.573417466666672,+42d22m47.1s,42.379761,CYG
3193,Kepler-945,b,19h25m04.74s,19.4179832,+42d05m45.8s,42.096046,LYR
3194,Kepler-946,b,20h03m43.11s,20.06197373333333,+44d01m43.6s,44.02879,CYG
3195,Kepler-947,b,19h37m28.01s,19.624448466666667,+42d15m09.6s,42.252678,CYG
3196,Kepler-948,b,19h33m12.06s,19.553348733333333,+41d31m24.0s,41.523338,CYG
3197,Kepler-949,b,19h54m25.89s,19.907191733333327,+46d27m13.3s,46.453682,CYG
3198,Kepler-95,b,18h57m55.79s,18.965497266666667,+44d23m52.9s,44.398037,LYR
3199,Kepler-950,b,19h11m49.58s,19.1971044,+41d07m49.2s,41.130328999999996,LYR
3200,Kepler-951,b,19h10m57.01s,19.182504,+38d06m52.4s,38.114567,LYR
3201,Kepler-952,b,19h01m29.27s,19.024796600000002,+41d59m38.1s,41.993912,LYR
3202,Kepler-953,b,19h15m53.20s,19.264777466666672,+44d37m28.3s,44.624531,CYG
3203,Kepler-953,c,19h15m53.20s,19.264777466666672,+44d37m28.3s,44.624531,CYG
3204,Kepler-954,b,19h43m26.25s,19.723958533333327,+47d56m22.2s,47.93951,CYG
3205,Kepler-955,b,19h13m53.15s,19.231430533333327,+40d16m11.3s,40.269795,LYR
3206,Kepler-956,b,19h30m07.39s,19.502053733333334,+49d03m42.1s,49.061707,CYG
3207,Kepler-957,b,19h20m37.52s,19.3437564,+48d49m08.4s,48.81899600000001,CYG
3208,Kepler-958,b,19h09m01.60s,19.150445666666666,+46d04m00.4s,46.066769,LYR
3209,Kepler-959,b,19h28m41.08s,19.478077866666666,+40d48m41.0s,40.811382,CYG
3210,Kepler-96,b,19h48m16.71s,19.804642866666672,+40d31m30.5s,40.525141,CYG
3211,Kepler-960,b,18h45m49.72s,18.763810866666667,+46d44m47.3s,46.746468,LYR
3212,Kepler-961,b,18h48m08.52s,18.8023664,+43d37m52.6s,43.631268,LYR
3213,Kepler-962,b,19h41m15.15s,19.687543,+46d14m15.0s,46.237488,CYG
3214,Kepler-963,b,19h47m00.71s,19.783531533333328,+45d02m28.0s,45.0411,CYG
3215,Kepler-964,b,19h41m12.02s,19.686672666666666,+40d33m23.7s,40.556591,CYG
3216,Kepler-965,b,19h54m03.68s,19.90102253333333,+41d53m28.3s,41.891205,CYG
3217,Kepler-966,b,19h49m04.94s,19.818038533333333,+50d07m18.5s,50.121811,CYG
3218,Kepler-967,b,19h06m13.94s,19.103871666666667,+38d24m19.3s,38.405359999999995,LYR
3219,Kepler-967,c,19h06m13.94s,19.103871666666667,+38d24m19.3s,38.405359999999995,LYR
3220,Kepler-968,b,19h02m24.61s,19.040168533333333,+50d06m43.3s,50.112038,DRA
3221,Kepler-968,c,19h02m24.61s,19.040168533333333,+50d06m43.3s,50.112038,DRA
3222,Kepler-969,b,19h13m29.40s,19.224833866666664,+47d56m00.8s,47.933556,CYG
3223,Kepler-969,c,19h13m29.40s,19.224833866666664,+47d56m00.8s,47.933556,CYG
3224,Kepler-97,b,19h09m18.39s,19.155108266666673,+48d40m24.4s,48.673431,CYG
3225,Kepler-97,c,19h09m18.39s,19.155108266666673,+48d40m24.4s,48.673431,CYG
3226,Kepler-970,b,19h18m30.06s,19.308348666666667,+40d42m31.4s,40.708726,LYR
3227,Kepler-971,b,18h56m22.70s,18.939639133333333,+41d10m58.2s,41.182821000000004,LYR
3228,Kepler-972,b,19h43m18.89s,19.72191353333333,+43d25m31.8s,43.425495,CYG
3229,Kepler-973,b,19h20m39.66s,19.344350533333333,+49d55m25.9s,49.923862,CYG
3230,Kepler-974,b,19h00m03.14s,19.000873466666672,+40d13m14.7s,40.220753,LYR
3231,Kepler-975,b,19h22m11.65s,19.369903333333333,+38d29m43.0s,38.495275,LYR
3232,Kepler-976,b,19h19m28.71s,19.324642733333327,+46d43m46.9s,46.729706,CYG
3233,Kepler-977,b,19h26m03.89s,19.434414,+42d14m53.5s,42.248196,LYR
3234,Kepler-978,b,19h06m50.57s,19.1140482,+43d02m36.4s,43.043453,LYR
3235,Kepler-979,b,20h01m29.11s,20.024752066666668,+46d24m29.8s,46.408276,CYG
3236,Kepler-98,b,19h02m38.80s,19.044110800000002,+37d57m52.2s,37.964506,LYR
3237,Kepler-980,b,19h38m27.12s,19.6408672,+45d03m36.6s,45.060169,CYG
3238,Kepler-981,b,19h16m59.74s,19.283260466666665,+47d39m00.4s,47.650101,CYG
3239,Kepler-982,b,19h13m40.24s,19.227845333333327,+46d35m25.5s,46.59042700000001,CYG+LYR
3240,Kepler-983,b,19h00m24.97s,19.006937333333333,+45d00m29.4s,45.008167,LYR
3241,Kepler-984,b,19h47m50.13s,19.797257866666666,+46d23m38.9s,46.39412700000001,CYG
3242,Kepler-985,b,19h20m34.63s,19.342953866666672,+44d02m59.8s,44.049953,CYG
3243,Kepler-986,b,19h32m22.56s,19.539600466666666,+42d53m47.2s,42.896431,CYG
3244,Kepler-987,b,19h17m38.66s,19.294071333333328,+46d07m51.1s,46.130848,CYG
3245,Kepler-988,b,19h22m50.01s,19.380559066666667,+42d14m14.1s,42.237251,LYR
3246,Kepler-989,b,18h46m19.90s,18.772193933333327,+47d14m01.1s,47.233631,LYR
3247,Kepler-99,b,19h49m24.96s,19.823600266666674,+41d18m00.2s,41.300049,CYG
3248,Kepler-990,b,19h51m45.17s,19.862547266666667,+46d52m53.0s,46.881393,CYG
3249,Kepler-990,c,19h51m45.17s,19.862547266666667,+46d52m53.0s,46.881393,CYG
3250,Kepler-991,b,19h48m21.76s,19.806043666666664,+49d37m35.7s,49.626571999999996,CYG
3251,Kepler-992,b,18h57m43.27s,18.962018666666665,+47d38m30.4s,47.641785,LYR
3252,Kepler-993,b,19h30m27.38s,19.507606733333333,+44d23m40.8s,44.394661,CYG
3253,Kepler-994,b,19h16m17.33s,19.271481666666666,+47d24m25.5s,47.407070000000004,CYG
3254,Kepler-995,b,18h58m27.77s,18.9743818,+39d07m51.7s,39.131038000000004,LYR
3255,Kepler-996,b,19h27m39.07s,19.460852600000006,+41d32m01.0s,41.533611,LYR
3256,Kepler-997,b,19h16m56.01s,19.282224600000006,+49d56m20.2s,49.938934,CYG
3257,Kepler-998,b,19h47m01.00s,19.783610066666665,+49d12m31.5s,49.208744,CYG
3258,Kepler-999,b,19h58m38.51s,19.977364400000006,+46d11m54.3s,46.198418,CYG
3259,LHS 1140,b,00h44m59.34s,0.7498159999999999,-15d16m17.5s,-15.271532,CET
3260,LkCa 15,b,04h39m17.80s,4.6549432,+22d21m03.5s,22.350967,TAU
3261,LkCa 15,c,04h39m17.80s,4.6549432,+22d21m03.5s,22.350967,TAU
3262,Lupus-TR-3,b,15h30m18.62s,15.5051714,-42d58m47.7s,-42.979908,LUP
3263,MASCARA-1,b,21h10m12.37s,21.17010293333333,+10d44m19.9s,10.738873,EQU
3264,MOA-2007-BLG-192L,b,18h08m03.80s,18.134388333333334,-27d09m00.3s,-27.150075,SGR
3265,MOA-2007-BLG-400L,b,18h09m41.98s,18.16166113333333,-29d13m27.0s,-29.224153,SGR
3266,MOA-2008-BLG-310L,b,17h54m14.53s,17.904036133333328,-34d46m41.0s,-34.778053,SCO
3267,MOA-2008-BLG-379L,b,17h58m49.44s,17.9804,-30d11m49.0s,-30.196931,SGR
3268,MOA-2009-BLG-266L,b,17h48m01.95s,17.800541666666668,-35d00m19.5s,-35.005410999999995,SCO
3269,MOA-2009-BLG-319L,b,18h06m58.13s,18.1161472,-26d49m10.9s,-26.819692,SGR
3270,MOA-2009-BLG-387L,b,17h53m50.79s,17.897441666666673,-33d59m25.2s,-33.990333,SCO
3271,MOA-2010-BLG-073L,b,18h10m11.34s,18.1698172,-26d31m22.6s,-26.522932,SGR
3272,MOA-2010-BLG-328L,b,17h57m59.12s,17.966422199999997,-30d42m54.6s,-30.715175,SCO
3273,MOA-2010-BLG-353L,b,18h05m12.94s,18.0869278,-27d17m35.6s,-27.293233,SGR
3274,MOA-2010-BLG-477L,b,18h06m07.44s,18.102067066666667,-31d27m16.1s,-31.454477,SGR
3275,MOA-2011-BLG-028L,b,18h03m24.96s,18.056933333333333,-29d12m48.3s,-29.213417,SGR
3276,MOA-2011-BLG-262L,b,18h00m23.48s,18.0065222,-31d14m42.9s,-31.245258000000003,SGR
3277,MOA-2011-BLG-293L,b,17h55m39.35s,17.927597199999994,-28d28m36.6s,-28.476846999999996,SGR
3278,MOA-2011-BLG-322L,b,18h04m53.60s,18.081555533333336,-27d13m15.4s,-27.220944,SGR
3279,MOA-2012-BLG-006L,b,18h01m46.31s,18.029530866666665,-29d06m31.6s,-29.108778000000004,SGR
3280,MOA-2012-BLG-505L,b,17h52m34.34s,17.876206466666666,-32d02m24.3s,-32.040092,SCO
3281,MOA-2013-BLG-605L,b,17h58m42.85s,17.978569466666666,-29d23m53.7s,-29.398239,SGR
3282,MOA-2016-BLG-227L,b,18h05m53.70s,18.098250333333333,-27d42m51.4s,-27.714287,SGR
3283,MOA-bin-1L,b,17h27m10.20s,17.452833333333334,-29d47m38.3s,-29.793971999999997,OPH
3284,MXB 1658-298,b,17h02m06.54s,17.03515013333333,-29d56m44.1s,-29.94558300000001,OPH
3285,NGC 2682 Sand 364,b,08h49m56.82s,8.832450666666666,+11d41m32.9s,11.692484,CNC
3286,NGC 2682 Sand 978,b,08h51m17.48s,8.854855333333333,+11d45m22.7s,11.756299,CNC
3287,NGC 2682 YBP 1194,b,08h51m00.81s,8.850224266666665,+11d48m52.8s,11.814655,CNC
3288,NGC 2682 YBP 1514,b,08h51m00.77s,8.850212866666665,+11d53m11.5s,11.88653,CNC
3289,NGC 2682 YBP 401,b,08h51m19.05s,8.855290666666667,+11d40m15.7s,11.67102,CNC
3290,NGC 4349 127,b,12h24m35.47s,12.409854066666668,-61d49m12.0s,-61.820004000000004,CRU
3291,NGTS-1,b,05h30m51.45s,5.5142918666666665,-36d37m50.8s,-36.630787,COL
3292,NN Ser,c,15h52m56.13s,15.882258600000002,+12d54m44.7s,12.912411,SER1
3293,NN Ser,d,15h52m56.13s,15.882258600000002,+12d54m44.7s,12.912411,SER1
3294,NY Vir,b,13h38m48.15s,13.646708133333336,-02d01m49.1s,-2.0303150000000003,VIR
3295,OGLE-2003-BLG-235L,b,18h05m16.35s,18.087875,-28d53m42.0s,-28.895,SGR
3296,OGLE-2005-BLG-071L,b,17h50m09.77s,17.8360472,-34d40m23.5s,-34.673194,SCO
3297,OGLE-2005-BLG-169L,b,18h06m05.32s,18.1014778,-30d43m57.5s,-30.732639000000002,SGR
3298,OGLE-2005-BLG-390L,b,17h54m19.19s,17.905330533333334,-30d22m38.3s,-30.377306,SCO
3299,OGLE-2006-BLG-109L,b,17h52m34.51s,17.876252800000003,-30d05m16.0s,-30.087778000000004,SCO
3300,OGLE-2006-BLG-109L,c,17h52m34.51s,17.876252800000003,-30d05m16.0s,-30.087778000000004,SCO
3301,OGLE-2007-BLG-349L A,c,18h05m24.43s,18.090120466666672,-26d25m19.0s,-26.421944,SGR
3302,OGLE-2007-BLG-368L,b,17h56m25.96s,17.940544466666665,-32d14m14.7s,-32.237417,SCO
3303,OGLE-2008-BLG-092L,b,17h47m29.42s,17.791505533333336,-34d43m35.6s,-34.726556,SCO
3304,OGLE-2008-BLG-355L,b,17h59m08.81s,17.985780533333333,-30d45m34.1s,-30.759472,SGR
3305,OGLE-2011-BLG-0251L,b,17h38m14.18s,17.637272199999995,-27d08m10.1s,-27.136139,OPH
3306,OGLE-2011-BLG-0265L,b,17h57m47.72s,17.963255533333328,-27d23m40.3s,-27.394528,SGR
3307,OGLE-2012-BLG-0026L,b,17h34m18.70s,17.571861133333336,-27d08m33.9s,-27.14275,OPH
3308,OGLE-2012-BLG-0026L,c,17h34m18.70s,17.571861133333336,-27d08m33.9s,-27.14275,OPH
3309,OGLE-2012-BLG-0358L,b,17h42m46.77s,17.712991666666667,-24d15m39.6s,-24.261,OPH
3310,OGLE-2012-BLG-0406L,b,17h53m18.17s,17.888380533333333,-30d28m16.2s,-30.471166999999998,SCO
3311,OGLE-2012-BLG-0563L,b,18h05m57.72s,18.099366666666665,-27d42m43.2s,-27.712,SGR
3312,OGLE-2012-BLG-0724L,b,17h55m52.39s,17.931219466666672,-29d49m06.7s,-29.818528000000004,SGR
3313,OGLE-2012-BLG-0950L,b,18h08m04.62s,18.13461713333333,-29d43m53.7s,-29.731583,SGR
3314,OGLE-2013-BLG-0102L,b,17h52m07.08s,17.868633333333328,-31d41m26.1s,-31.690583,SCO
3315,OGLE-2013-BLG-0132L,b,17h59m03.51s,17.984307866666672,-28d25m15.7s,-28.421028000000003,SGR
3316,OGLE-2013-BLG-0341L B,b,17h52m07.49s,17.868747199999994,-29d50m46.0s,-29.846110999999997,SGR
3317,OGLE-2013-BLG-1721L,b,17h52m30.37s,17.875103733333333,-30d17m33.7s,-30.292694,SCO
3318,OGLE-2014-BLG-0124L,b,18h02m29.21s,18.0414472,-28d23m46.5s,-28.39625,SGR
3319,OGLE-2014-BLG-0676L,b,17h52m24.50s,17.873472066666665,-30d32m54.2s,-30.548389,SCO
3320,OGLE-2014-BLG-1760,b,17h57m38.16s,17.9605998,-28d57m47.4s,-28.963158,SGR
3321,OGLE-2015-BLG-0051L,b,17h58m39.01s,17.977502466666664,-28d01m54.1s,-28.031694,SGR
3322,OGLE-2015-BLG-0954L,b,18h00m44.24s,18.012288866666665,-28d39m39.2s,-28.660889,SGR
3323,OGLE-2015-BLG-0966L,b,17h55m01.02s,17.91695,-29d02m49.6s,-29.047110999999997,SGR
3324,OGLE-2016-BLG-0263L,b,17h59m34.90s,17.993027733333335,-31d49m07.0s,-31.818610999999997,SGR
3325,OGLE-2016-BLG-0613L AB,b,17h57m02.50s,17.950693733333328,-28d06m58.2s,-28.116166999999997,SGR
3326,OGLE-2016-BLG-1190L,b,17h58m52.30s,17.981195066666665,-27d36m48.8s,-27.613556,SGR
3327,OGLE-2016-BLG-1195L,b,17h55m23.50s,17.9231954,-30d12m26.1s,-30.207251,SCO
3328,OGLE-TR-056,b,17h56m35.51s,17.943197199999997,-29d32m21.2s,-29.539222,SGR
3329,OGLE-TR-10,b,17h51m28.25s,17.8578472,-29d52m34.9s,-29.876361,SGR
3330,OGLE-TR-111,b,10h53m17.91s,10.888308333333333,-61d24m20.3s,-61.405639,CAR
3331,OGLE-TR-113,b,10h52m24.40s,10.873444466666665,-61d26m48.5s,-61.446806,CAR
3332,OGLE-TR-132,b,10h50m34.72s,10.8429778,-61d57m25.9s,-61.957193999999994,CAR
3333,OGLE-TR-182,b,11h09m18.71s,11.155197533333332,-61d05m42.9s,-61.095257,CAR
3334,OGLE-TR-211,b,10h40m14.39s,10.6706634,-62d27m20.2s,-62.455601,CAR
3335,OGLE2-TR-L9,b,11h07m55.18s,11.131994733333332,-61d08m46.5s,-61.146263,CAR
3336,Oph 11,b,16h22m25.21s,16.373670533333335,-24d05m13.9s,-24.087208,SCO
3337,PH1,b,19h52m51.63s,19.8810072,+39d57m18.4s,39.955104,CYG
3338,PH2,b,19h19m03.26s,19.317572666666663,+51d57m45.4s,51.962601,CYG
3339,POTS-1,b,13h34m26.13s,13.573925133333333,-66d34m52.0s,-66.58111600000001,MUS
3340,PSR B1257+12,b,13h00m03.58s,13.000993533333334,+12d40m56.5s,12.682352999999999,VIR
3341,PSR B1257+12,c,13h00m03.58s,13.000993533333334,+12d40m56.5s,12.682352999999999,VIR
3342,PSR B1257+12,d,13h00m03.58s,13.000993533333334,+12d40m56.5s,12.682352999999999,VIR
3343,PSR B1620-26,b,16h23m38.22s,16.3939508,-26d31m53.7s,-26.531594000000002,SCO
3344,PSR J1719-1438,b,17h19m10.07s,17.319464733333334,-14d38m01.0s,-14.6336,SER2
3345,Pr0201,b,08h41m43.82s,8.6955064,+20d13m36.8s,20.226891000000002,CNC
3346,Pr0211,b,08h42m11.49s,8.703192133333335,+19d16m37.4s,19.277044,CNC
3347,Pr0211,c,08h42m11.49s,8.703192133333335,+19d16m37.4s,19.277044,CNC
3348,Proxima Cen,b,14h29m42.95s,14.495263666666665,-62d40m46.1s,-62.679485,CEN
3349,Qatar-1,b,20h13m31.60s,20.225444800000002,+65d09m43.3s,65.162041,DRA
3350,Qatar-2,b,13h50m37.41s,13.8437244,-06d48m14.5s,-6.804028,VIR
3351,Qatar-3,b,23h56m36.48s,23.9434672,+36d12m46.7s,36.212971,AND
3352,Qatar-4,b,00h19m26.22s,0.32395106666666673,+44d01m39.5s,44.027640999999996,AND
3353,Qatar-5,b,00h28m12.94s,0.4702598666666666,+42d03m40.8s,42.06133300000001,AND
3354,ROXs 12,b,16h26m27.75s,16.441040599999994,-25d27m24.7s,-25.456865,SCO
3355,ROXs 42 B,b,16h31m15.02s,16.5208378,-24d32m43.7s,-24.545471,OPH
3356,RR Cae,b,04h21m05.56s,4.351545400000001,-48d39m07.1s,-48.651976,CAE
3357,Ross 128,b,11h47m44.40s,11.795665466666668,+00d48m16.4s,0.804563,VIR
3358,Ross 458,c,13h00m46.58s,13.012939466666666,+12d22m32.6s,12.375724,VIR
3359,SR 12 AB,c,16h27m19.51s,16.45542,-24d41m40.4s,-24.694553,OPH
3360,SWEEPS-11,b,17h59m02.00s,17.983888866666668,-29d11m53.5s,-29.198194,SGR
3361,SWEEPS-4,b,17h58m53.92s,17.981644466666665,-29d11m20.6s,-29.189056,SGR
3362,TAP 26,b,04h18m51.70s,4.314361066666667,+17d23m16.6s,17.387936,TAU
3363,TRAPPIST-1,b,23h06m29.28s,23.1081342,-05d02m28.6s,-5.041274,AQR
3364,TRAPPIST-1,c,23h06m29.28s,23.1081342,-05d02m28.6s,-5.041274,AQR
3365,TRAPPIST-1,d,23h06m29.28s,23.1081342,-05d02m28.6s,-5.041274,AQR
3366,TRAPPIST-1,e,23h06m29.28s,23.1081342,-05d02m28.6s,-5.041274,AQR
3367,TRAPPIST-1,f,23h06m29.28s,23.1081342,-05d02m28.6s,-5.041274,AQR
3368,TRAPPIST-1,g,23h06m29.28s,23.1081342,-05d02m28.6s,-5.041274,AQR
3369,TRAPPIST-1,h,23h06m29.28s,23.1081342,-05d02m28.6s,-5.041274,AQR
3370,TYC 1422-614-1,b,10h17m06.67s,10.285186533333333,+19d33m30.5s,19.558472000000002,LEO
3371,TYC 1422-614-1,c,10h17m06.67s,10.285186533333333,+19d33m30.5s,19.558472000000002,LEO
3372,TYC 3667-1280-1,b,00h51m32.96s,0.8591562666666667,+58d25m34.2s,58.42616700000001,CAS
3373,TYC 4282-00605-1,b,22h55m29.21s,22.92478026666667,+62d14m21.1s,62.23918199999999,CEP
3374,TrES-1,b,19h04m09.85s,19.06940413333333,+36d37m57.5s,36.632629,LYR
3375,TrES-2,b,19h07m14.03s,19.120564866666665,+49d18m59.0s,49.316402000000004,DRA
3376,TrES-3,b,17h52m07.02s,17.868617666666665,+37d32m46.2s,37.546154,HER
3377,TrES-4,b,17h53m13.04s,17.886956933333334,+37d12m42.7s,37.211849,HER
3378,TrES-5,b,20h20m53.24s,20.348122733333334,+59d26m55.6s,59.448788,CYG
3379,USco CTIO 108,b,16h05m54.08s,16.098354666666665,-18d18m44.4s,-18.312332,SCO
3380,UZ For,b,03h35m28.64s,3.5912892,-25d44m21.8s,-25.739395000000002,FOR
3381,UZ For,c,03h35m28.64s,3.5912892,-25d44m21.8s,-25.739395000000002,FOR
3382,V0391 Peg,b,22h04m12.11s,22.07002933333333,+26d25m07.9s,26.41886,PEG
3383,V830 Tau,b,04h33m10.03s,4.552786866666667,+24d33m43.4s,24.56205,TAU
3384,VHS J125601.92-125723.9,b,12h56m02.15s,12.933930933333333,-12d57m21.7s,-12.956031,CRV
3385,WASP-1,b,00h20m40.07s,0.3444652,+31d59m24.0s,31.989990000000002,AND
3386,WASP-10,b,23h15m58.30s,23.26619413333333,+31d27m46.3s,31.462852,PEG
3387,WASP-100,b,04h35m50.33s,4.5973152000000015,-64d01m37.3s,-64.027039,RET
3388,WASP-101,b,06h33m24.26s,6.556740133333332,-23d29m10.4s,-23.48621,CMA
3389,WASP-103,b,16h37m15.57s,16.620991200000002,+07d11m00.1s,7.183352,HER
3390,WASP-104,b,10h42m24.58s,10.7068288,+07d26m06.1s,7.435026,LEO
3391,WASP-105,b,01h36m40.24s,1.6111778,-50d39m32.5s,-50.659027,PHE
3392,WASP-106,b,11h05m43.14s,11.095316466666667,-05d04m45.9s,-5.0794120000000005,LEO
3393,WASP-107,b,12h33m32.85s,12.559124733333332,-10d08m46.1s,-10.146149000000001,VIR
3394,WASP-11,b,03h09m28.55s,3.157930933333333,+30d40m24.9s,30.673594,ARI
3395,WASP-113,b,14h59m29.47s,14.9915184,+46d57m36.4s,46.960117,BOO
3396,WASP-114,b,21h50m39.46s,21.8442958,+10d27m48.5s,10.463482,PEG
3397,WASP-117,b,02h27m06.10s,2.4516954666666666,-50d17m04.3s,-50.284519,ERI
3398,WASP-118,b,01h18m12.13s,1.303369533333333,+02d42m10.2s,2.702824,PSC
3399,WASP-119,b,03h43m44.03s,3.7288960666666666,-65d11m37.9s,-65.193855,RET
3400,WASP-12,b,06h30m32.79s,6.509109333333333,+29d40m20.2s,29.672290999999998,AUR
3401,WASP-120,b,04h10m27.85s,4.1744034,-45d53m53.6s,-45.89822,HOR
3402,WASP-121,b,07h10m24.07s,7.173351666666666,-39d05m50.6s,-39.097393,PUP
3403,WASP-123,b,19h17m54.88s,19.2985784,-32d51m40.1s,-32.861129999999996,SGR
3404,WASP-124,b,22h10m51.44s,22.180954866666664,-30d44m58.8s,-30.749671999999997,PSA
3405,WASP-126,b,04h13m29.73s,4.224924333333333,-69d13m36.5s,-69.226807,HYI
3406,WASP-127,b,10h42m14.08s,10.703911333333334,-03d50m06.2s,-3.835064,SEX
3407,WASP-129,b,11h45m11.75s,11.753264333333332,-42d03m50.1s,-42.063927,CEN
3408,WASP-13,b,09h20m24.71s,9.3401984,+33d52m56.8s,33.882439,LYN
3409,WASP-130,b,13h32m25.44s,13.5403992,-42d28m31.0s,-42.475273,CEN
3410,WASP-131,b,14h00m46.45s,14.012902800000003,-30d35m00.8s,-30.583567,CEN
3411,WASP-132,b,14h30m26.19s,14.507275400000001,-46d09m33.0s,-46.15918,LUP
3412,WASP-133,b,20h58m18.09s,20.971691533333328,-35d47m47.6s,-35.796555,MIC
3413,WASP-135,b,17h49m08.39s,17.818998266666668,+29d52m44.8s,29.879107,HER
3414,WASP-136,b,00h01m18.18s,0.021716666666666662,-08d55m34.8s,-8.926325,CET
3415,WASP-138,b,02h46m33.38s,2.7759389333333337,-00d27m50.1s,-0.463922,CET
3416,WASP-139,b,03h18m14.93s,3.3041485999999995,-41d18m07.7s,-41.302147,ERI
3417,WASP-14,b,14h33m06.35s,14.551765133333333,+21d53m41.0s,21.894714,BOO
3418,WASP-140,b,04h01m32.55s,4.025708,-20d27m03.9s,-20.451092000000006,ERI
3419,WASP-141,b,04h47m17.86s,4.788293933333334,-17d06m54.6s,-17.115154,ERI
3420,WASP-142,b,09h22m01.53s,9.367092866666667,-23d56m46.2s,-23.946169,HYA
3421,WASP-15,b,13h55m42.71s,13.928529266666665,-32d09m34.6s,-32.159607,CEN
3422,WASP-151,b,23h16m15.23s,23.270896399999998,+00d18m24.3s,0.306743,PSC
3423,WASP-153,b,18h37m02.97s,18.617492666666664,+40d01m07.4s,40.018723,LYR
3424,WASP-156,b,02h11m07.61s,2.1854472,+02d25m04.8s,2.418,CET
3425,WASP-157,b,13h26m37.25s,13.443679799999998,-08d19m03.2s,-8.31756,VIR
3426,WASP-16,b,14h18m43.93s,14.312202133333333,-20d16m31.7s,-20.275484,VIR
3427,WASP-167,b,13h04m10.53s,13.069591266666665,-35d32m58.3s,-35.549521999999996,CEN
3428,WASP-17,b,15h59m50.95s,15.997487066666665,-28d03m42.2s,-28.061733,SCO
3429,WASP-18,b,01h37m25.03s,1.6236207333333332,-45d40m40.4s,-45.677887,PHE
3430,WASP-19,b,09h53m40.08s,9.8944668,-45d39m33.1s,-45.659191,VEL
3431,WASP-2,b,20h30m54.13s,20.515036133333336,+06d25m46.3s,6.429536,DEL
3432,WASP-20,b,00h20m38.53s,0.3440372666666666,-23d56m08.6s,-23.935728,CET
3433,WASP-21,b,23h09m58.25s,23.1661814,+18d23m45.9s,18.396085999999997,PEG
3434,WASP-22,b,03h31m16.33s,3.5212028666666666,-23d49m10.9s,-23.819702,ERI
3435,WASP-23,b,06h44m30.62s,6.7418391333333325,-42d45m42.6s,-42.761826,PUP
3436,WASP-24,b,15h08m51.74s,15.147705733333332,+02d20m35.9s,2.3433040000000003,VIR
3437,WASP-25,b,13h01m26.37s,13.023991933333333,-27d31m19.9s,-27.5222,HYA
3438,WASP-26,b,00h18m24.70s,0.3068598,-15d16m02.3s,-15.267304999999999,CET
3439,WASP-28,b,23h34m27.88s,23.57441013333333,-01d34m48.2s,-1.580064,PSC
3440,WASP-29,b,23h51m31.09s,23.858635866666663,-39d54m24.2s,-39.906719,PHE
3441,WASP-3,b,18h34m31.63s,18.575452866666666,+35d39m41.5s,35.661533,LYR
3442,WASP-31,b,11h17m45.37s,11.295934733333333,-19d03m17.2s,-19.054773,CRT
3443,WASP-32,b,00h15m50.80s,0.2641121333333333,+01d12m01.6s,1.200451,PSC
3444,WASP-33,b,02h26m51.06s,2.4475164,+37d33m01.7s,37.550484000000004,AND
3445,WASP-34,b,11h01m35.89s,11.0266374,-23d51m38.3s,-23.860636,CRT
3446,WASP-35,b,05h04m19.63s,5.072118799999998,-06d13m47.4s,-6.229821,ERI
3447,WASP-36,b,08h46m19.30s,8.772027000000001,-08d01m37.0s,-8.026946,HYA
3448,WASP-37,b,14h47m46.56s,14.7962658,+01d03m53.9s,1.064966,VIR
3449,WASP-38,b,16h15m50.36s,16.263989666666667,+10d01m57.2s,10.032566000000001,HER
3450,WASP-39,b,14h29m18.41s,14.4884468,-03d26m40.3s,-3.4445339999999995,VIR
3451,WASP-4,b,23h34m15.08s,23.570856066666664,-42d03m41.1s,-42.061428,PHE
3452,WASP-41,b,12h42m28.50s,12.707915733333332,-30d38m23.5s,-30.639870000000002,CEN
3453,WASP-41,c,12h42m28.50s,12.707915733333332,-30d38m23.5s,-30.639870000000002,CEN
3454,WASP-42,b,12h51m55.57s,12.865436333333333,-42d04m25.0s,-42.073608,CEN
3455,WASP-43,b,10h19m38.01s,10.327224800000002,-09d48m22.6s,-9.806275999999999,SEX
3456,WASP-44,b,00h15m36.76s,0.260211,-11d56m17.2s,-11.938115,CET
3457,WASP-45,b,00h20m57.00s,0.3491664666666667,-35d59m53.7s,-35.99825999999999,SCL
3458,WASP-46,b,21h14m56.88s,21.249132066666668,-55d52m18.4s,-55.87178,IND
3459,WASP-47,b,22h04m48.73s,22.08020313333333,-12d01m08.0s,-12.018885000000001,AQR
